Area Code,Cogs,DifferenceBetweenActualandTargetProfit,Date,Inventory Margin,Margin,Market_size,Market,Marketing,Product_line,Product_type,Product,Profit,Sales,State,Target_cogs,Target_margin,Target_profit,Target_sales ,Total_expenses,Type,Month,Profit_Margin
213,67,-3,2014-03-10,677,101,Major Market,West,22,Leaves,Tea,Green Tea,47,168,California,40,80,50,120,54,Regular,3,0.27976190476190477
503,41,-25,2014-03-11,435,60,Small Market,West,13,Beans,Coffee,Decaf Irish Cream,25,101,Oregon,40,80,50,120,35,Decaf,3,0.24752475247524752
715,65,-8,2014-03-12,403,80,Small Market,Central,24,Beans,Coffee,Amaretto,22,145,Wisconsin,60,80,30,140,58,Regular,3,0.15172413793103448
503,47,-27,2014-03-13,521,65,Small Market,West,42,Beans,Coffee,Amaretto,-7,112,Oregon,50,80,20,130,72,Regular,3,-0.0625
801,49,-29,2014-03-14,392,65,Small Market,West,16,Beans,Coffee,Colombian,21,114,Utah,50,80,50,130,44,Regular,3,0.18421052631578946
509,65,-7,2014-03-15,403,80,Small Market,West,24,Beans,Espresso,Caffe Mocha,23,145,Washington,60,80,30,140,57,Regular,3,0.15862068965517243
985,68,-4,2014-03-16,619,85,Small Market,South,25,Leaves,Herbal Tea,Lemon,26,153,Louisiana,60,80,30,140,59,Decaf,3,0.16993464052287582
432,76,36,2014-03-17,580,111,Major Market,South,21,Beans,Espresso,Decaf Espresso,116,199,Texas,40,80,80,120,33,Decaf,3,0.5829145728643216
325,52,-31,2014-03-18,405,71,Major Market,South,17,Leaves,Herbal Tea,Chamomile,39,131,Texas,30,80,70,110,45,Decaf,3,0.29770992366412213
815,76,36,2014-03-19,580,111,Major Market,Central,21,Leaves,Tea,Darjeeling,116,199,Illinois,50,80,80,130,33,Regular,3,0.5829145728643216
815,72,32,2014-03-20,650,110,Major Market,Central,23,Leaves,Tea,Earl Grey,82,194,Illinois,50,80,50,130,55,Regular,3,0.422680412371134
636,65,-18,2014-03-21,1053,77,Small Market,Central,20,Beans,Coffee,Decaf Irish Cream,52,151,Missouri,50,80,70,130,42,Decaf,3,0.3443708609271523
417,32,-38,2014-03-22,833,47,Small Market,Central,8,Beans,Espresso,Decaf Espresso,42,84,Missouri,30,80,80,110,19,Decaf,3,0.5
405,82,36,2014-03-23,788,123,Small Market,South,27,Beans,Espresso,Decaf Espresso,96,218,Oklahoma,50,80,60,130,58,Decaf,3,0.44036697247706424
414,56,-28,2014-03-24,385,70,Small Market,Central,21,Beans,Coffee,Amaretto,22,134,Wisconsin,40,80,50,120,55,Regular,3,0.16417910447761194
405,91,43,2014-03-25,-1785,127,Small Market,South,28,Beans,Espresso,Caffe Latte,113,232,Oklahoma,50,80,70,130,51,Regular,3,0.4870689655172414
715,60,5,2014-03-26,329,99,Small Market,Central,18,Leaves,Herbal Tea,Chamomile,85,169,Wisconsin,40,80,80,120,42,Decaf,3,0.5029585798816568
937,55,-16,2014-03-27,410,69,Major Market,Central,20,Beans,Espresso,Decaf Espresso,24,132,Ohio,70,80,40,150,53,Decaf,3,0.18181818181818182
234,59,-1,2014-03-28,411,79,Major Market,Central,19,Beans,Coffee,Amaretto,49,147,Ohio,50,80,50,130,46,Regular,3,0.3333333333333333
209,75,48,2014-03-29,659,114,Major Market,West,24,Leaves,Tea,Green Tea,88,201,California,50,80,40,130,55,Regular,3,0.43781094527363185
417,69,16,2014-03-30,1060,81,Small Market,Central,21,Beans,Coffee,Decaf Irish Cream,56,160,Missouri,60,80,40,140,43,Decaf,3,0.35
503,46,-3,2014-03-31,424,68,Small Market,West,14,Beans,Coffee,Decaf Irish Cream,47,121,Oregon,50,80,50,130,36,Decaf,3,0.3884297520661157
425,75,27,2014-04-01,1063,89,Small Market,West,23,Beans,Espresso,Decaf Espresso,67,175,Washington,70,80,40,150,44,Decaf,4,0.38285714285714284
475,61,-7,2014-04-02,613,86,Small Market,East,55,Beans,Espresso,Caffe Mocha,3,157,Connecticut,60,80,10,140,84,Regular,4,0.01910828025477707
318,47,5,2014-04-03,834,68,Small Market,South,13,Beans,Coffee,Colombian,65,123,Louisiana,50,80,60,130,24,Regular,4,0.5284552845528455
971,52,-16,2014-04-04,509,73,Small Market,West,47,Beans,Coffee,Amaretto,-6,133,Oregon,60,80,10,140,77,Regular,4,-0.045112781954887216
435,53,-10,2014-04-05,380,71,Small Market,West,17,Beans,Coffee,Colombian,40,132,Utah,60,80,50,140,44,Regular,4,0.30303030303030304
541,59,-1,2014-04-06,411,79,Small Market,West,19,Beans,Espresso,Caffe Mocha,49,147,Oregon,50,80,50,130,46,Regular,4,0.3333333333333333
262,53,21,2014-04-07,321,88,Small Market,Central,16,Leaves,Herbal Tea,Chamomile,71,150,Wisconsin,50,80,50,130,40,Decaf,4,0.47333333333333333
860,54,16,2014-04-08,885,78,Small Market,East,15,Leaves,Tea,Darjeeling,76,141,Connecticut,50,80,60,130,27,Regular,4,0.5390070921985816
419,46,-31,2014-04-09,422,57,Major Market,Central,17,Beans,Espresso,Decaf Espresso,9,110,Ohio,50,80,40,130,51,Decaf,4,0.08181818181818182
708,67,30,2014-04-10,677,101,Major Market,Central,22,Leaves,Tea,Earl Grey,70,179,Illinois,50,80,40,130,54,Regular,4,0.39106145251396646
585,54,17,2014-04-11,601,79,Major Market,East,15,Leaves,Tea,Green Tea,77,142,New York,50,80,60,130,27,Regular,4,0.5422535211267606
510,67,20,2014-04-12,677,101,Major Market,West,22,Leaves,Tea,Green Tea,70,179,California,40,80,50,120,54,Regular,4,0.39106145251396646
541,41,-13,2014-04-13,435,60,Small Market,West,13,Beans,Coffee,Decaf Irish Cream,37,108,Oregon,40,80,50,120,35,Decaf,4,0.3425925925925926
920,65,3,2014-04-14,403,80,Small Market,Central,24,Beans,Coffee,Amaretto,33,155,Wisconsin,60,80,30,140,58,Regular,4,0.2129032258064516
541,47,-30,2014-04-15,521,65,Small Market,West,42,Beans,Coffee,Amaretto,-10,119,Oregon,50,80,20,130,72,Regular,4,-0.08403361344537816
435,49,-19,2014-04-16,392,65,Small Market,West,16,Beans,Coffee,Colombian,31,121,Utah,50,80,50,130,44,Regular,4,0.256198347107438
509,65,4,2014-04-17,403,80,Small Market,West,24,Beans,Espresso,Caffe Mocha,34,155,Washington,60,80,30,140,57,Regular,4,0.21935483870967742
318,68,9,2014-04-18,619,85,Small Market,South,25,Leaves,Herbal Tea,Lemon,39,163,Louisiana,60,80,30,140,59,Decaf,4,0.2392638036809816
214,39,-54,2014-04-19,541,51,Major Market,South,12,Beans,Coffee,Decaf Irish Cream,26,90,Texas,40,90,80,130,25,Decaf,4,0.28888888888888886
936,239,-155,2014-04-20,1246,281,Major Market,South,74,Beans,Coffee,Colombian,185,520,Texas,350,420,340,770,96,Regular,4,0.3557692307692308
210,123,33,2014-04-21,915,179,Major Market,South,34,Beans,Espresso,Caffe Mocha,133,302,Texas,70,120,100,190,46,Regular,4,0.44039735099337746
225,48,-35,2014-04-22,851,70,Small Market,South,13,Beans,Coffee,Decaf Irish Cream,45,118,Louisiana,70,90,80,160,25,Decaf,4,0.3813559322033898
225,48,-33,2014-04-23,829,71,Small Market,South,13,Beans,Coffee,Colombian,47,119,Louisiana,70,90,80,160,24,Regular,4,0.3949579831932773
505,45,-57,2014-04-24,447,69,Small Market,South,14,Beans,Coffee,Colombian,23,114,New Mexico,50,110,80,160,46,Regular,4,0.20175438596491227
918,90,-66,2014-04-25,572,115,Small Market,South,29,Beans,Coffee,Colombian,74,205,Oklahoma,130,160,140,290,41,Regular,4,0.36097560975609755
505,25,-22,2014-04-26,-466,31,Small Market,South,9,Beans,Espresso,Caffe Latte,-12,56,New Mexico,10,20,10,30,43,Regular,4,-0.21428571428571427
225,103,-23,2014-04-27,564,133,Small Market,South,33,Leaves,Herbal Tea,Chamomile,87,236,Louisiana,80,130,110,210,46,Decaf,4,0.3686440677966102
504,79,-26,2014-04-28,593,98,Small Market,South,30,Leaves,Herbal Tea,Lemon,34,177,Louisiana,60,90,60,150,64,Decaf,4,0.192090395480226
405,96,-23,2014-04-29,683,134,Small Market,South,87,Leaves,Herbal Tea,Lemon,17,230,Oklahoma,80,120,40,200,117,Decaf,4,0.07391304347826087
956,225,-56,2014-04-30,1272,265,Major Market,South,69,Beans,Coffee,Colombian,174,490,Texas,260,320,230,580,91,Regular,4,0.3551020408163265
817,75,19,2014-05-01,-1050,114,Major Market,South,24,Beans,Espresso,Caffe Latte,59,189,Texas,50,90,40,140,55,Regular,5,0.31216931216931215
409,118,27,2014-05-02,930,172,Major Market,South,33,Beans,Espresso,Caffe Mocha,127,290,Texas,90,130,100,220,45,Regular,5,0.4379310344827586
918,78,22,2014-05-03,798,119,Small Market,South,25,Beans,Espresso,Decaf Espresso,62,197,Oklahoma,60,90,40,150,57,Decaf,5,0.3147208121827411
918,88,-19,2014-05-04,561,112,Small Market,South,29,Beans,Coffee,Colombian,71,200,Oklahoma,100,130,90,230,41,Regular,5,0.355
918,102,29,2014-05-05,-2003,143,Small Market,South,31,Beans,Espresso,Caffe Latte,89,245,Oklahoma,80,100,60,180,54,Regular,5,0.363265306122449
337,101,5,2014-05-06,552,130,Small Market,South,33,Leaves,Herbal Tea,Chamomile,85,231,Louisiana,90,120,80,210,45,Decaf,5,0.36796536796536794
505,15,-1,2014-05-07,848,24,Small Market,South,4,Leaves,Herbal Tea,Chamomile,9,39,New Mexico,10,20,10,30,15,Decaf,5,0.23076923076923078
337,82,-2,2014-05-08,601,102,Small Market,South,31,Leaves,Herbal Tea,Lemon,38,184,Louisiana,70,100,40,170,64,Decaf,5,0.20652173913043478
580,94,-5,2014-05-09,694,130,Small Market,South,85,Leaves,Herbal Tea,Lemon,15,224,Oklahoma,80,120,20,200,115,Decaf,5,0.06696428571428571
972,241,-52,2014-05-10,1321,284,Major Market,South,74,Beans,Coffee,Colombian,188,525,Texas,280,340,240,620,96,Regular,5,0.3580952380952381
972,123,23,2014-05-11,959,179,Major Market,South,34,Beans,Espresso,Caffe Mocha,133,302,Texas,90,140,110,230,46,Regular,5,0.44039735099337746
505,92,-24,2014-05-12,1898,68,Small Market,South,28,Beans,Coffee,Decaf Irish Cream,16,160,New Mexico,100,90,40,190,52,Decaf,5,0.1
405,88,12,2014-05-13,817,133,Small Market,South,29,Beans,Espresso,Decaf Espresso,72,221,Oklahoma,60,110,60,170,61,Decaf,5,0.3257918552036199
318,49,-24,2014-05-14,845,71,Small Market,South,13,Beans,Coffee,Colombian,46,120,Louisiana,50,90,70,140,25,Regular,5,0.38333333333333336
505,48,-23,2014-05-15,462,74,Small Market,South,15,Beans,Coffee,Colombian,27,122,New Mexico,50,90,50,140,47,Regular,5,0.22131147540983606
405,81,-34,2014-05-16,551,104,Small Market,South,26,Beans,Coffee,Colombian,66,185,Oklahoma,90,130,100,220,38,Regular,5,0.3567567567567568
505,20,-5,2014-05-17,-598,25,Small Market,South,7,Beans,Espresso,Caffe Latte,-15,45,New Mexico,10,20,-10,30,40,Regular,5,-0.3333333333333333
918,134,31,2014-05-18,-2248,186,Small Market,South,41,Beans,Espresso,Caffe Latte,121,320,Oklahoma,100,140,90,240,65,Regular,5,0.378125
225,94,7,2014-05-19,540,120,Small Market,South,31,Leaves,Herbal Tea,Chamomile,77,214,Louisiana,80,110,70,190,43,Decaf,5,0.3598130841121495
505,16,-1,2014-05-20,851,25,Small Market,South,4,Leaves,Herbal Tea,Chamomile,9,41,New Mexico,10,20,10,30,16,Decaf,5,0.21951219512195122
580,105,-10,2014-05-21,716,145,Small Market,South,95,Leaves,Herbal Tea,Lemon,20,250,Oklahoma,90,140,30,230,125,Decaf,5,0.08
281,39,-41,2014-05-22,541,51,Major Market,South,12,Beans,Coffee,Decaf Irish Cream,39,96,Texas,40,90,80,130,25,Decaf,5,0.40625
432,239,-65,2014-05-23,1246,281,Major Market,South,74,Beans,Coffee,Colombian,275,554,Texas,350,420,340,770,96,Regular,5,0.4963898916967509
817,123,97,2014-05-24,915,179,Major Market,South,34,Beans,Espresso,Caffe Mocha,197,322,Texas,70,120,100,190,46,Regular,5,0.6118012422360248
985,48,-13,2014-05-25,851,70,Small Market,South,13,Beans,Coffee,Decaf Irish Cream,67,126,Louisiana,70,90,80,160,25,Decaf,5,0.5317460317460317
337,48,-10,2014-05-26,829,71,Small Market,South,13,Beans,Coffee,Colombian,70,127,Louisiana,70,90,80,160,24,Regular,5,0.5511811023622047
505,45,-46,2014-05-27,447,69,Small Market,South,14,Beans,Coffee,Colombian,34,121,New Mexico,50,110,80,160,46,Regular,5,0.2809917355371901
918,90,-30,2014-05-28,572,115,Small Market,South,29,Beans,Coffee,Colombian,110,218,Oklahoma,130,160,140,290,41,Regular,5,0.5045871559633027
505,25,-28,2014-05-29,-466,31,Small Market,South,9,Beans,Espresso,Caffe Latte,-18,60,New Mexico,10,20,10,30,43,Regular,5,-0.3
318,103,19,2014-05-30,564,133,Small Market,South,33,Leaves,Herbal Tea,Chamomile,129,251,Louisiana,80,130,110,210,46,Decaf,5,0.5139442231075697
225,79,-10,2014-05-31,593,98,Small Market,South,30,Leaves,Herbal Tea,Lemon,50,189,Louisiana,60,90,60,150,64,Decaf,5,0.26455026455026454
918,96,-15,2014-06-01,683,134,Small Market,South,87,Leaves,Herbal Tea,Lemon,25,245,Oklahoma,80,120,40,200,117,Decaf,6,0.10204081632653061
432,225,28,2014-06-02,1272,265,Major Market,South,69,Beans,Coffee,Colombian,258,522,Texas,260,320,230,580,91,Regular,6,0.4942528735632184
806,75,48,2014-06-03,-1050,114,Major Market,South,24,Beans,Espresso,Caffe Latte,88,201,Texas,50,90,40,140,55,Regular,6,0.43781094527363185
915,118,88,2014-06-04,930,172,Major Market,South,33,Beans,Espresso,Caffe Mocha,188,309,Texas,90,130,100,220,45,Regular,6,0.6084142394822006
580,78,52,2014-06-05,798,119,Small Market,South,25,Beans,Espresso,Decaf Espresso,92,210,Oklahoma,60,90,40,150,57,Decaf,6,0.4380952380952381
918,88,15,2014-06-06,561,112,Small Market,South,29,Beans,Coffee,Colombian,105,213,Oklahoma,100,130,90,230,41,Regular,6,0.49295774647887325
405,102,72,2014-06-07,-2003,143,Small Market,South,31,Beans,Espresso,Caffe Latte,132,261,Oklahoma,80,100,60,180,54,Regular,6,0.5057471264367817
985,101,46,2014-06-08,552,130,Small Market,South,33,Leaves,Herbal Tea,Chamomile,126,246,Louisiana,90,120,80,210,45,Decaf,6,0.5121951219512195
505,15,3,2014-06-09,848,24,Small Market,South,4,Leaves,Herbal Tea,Chamomile,13,42,New Mexico,10,20,10,30,15,Decaf,6,0.30952380952380953
337,82,16,2014-06-10,601,102,Small Market,South,31,Leaves,Herbal Tea,Lemon,56,196,Louisiana,70,100,40,170,64,Decaf,6,0.2857142857142857
405,94,2,2014-06-11,694,130,Small Market,South,85,Leaves,Herbal Tea,Lemon,22,239,Oklahoma,80,120,20,200,115,Decaf,6,0.09205020920502092
409,241,39,2014-06-12,1321,284,Major Market,South,74,Beans,Coffee,Colombian,279,559,Texas,280,340,240,620,96,Regular,6,0.4991055456171735
254,123,87,2014-06-13,959,179,Major Market,South,34,Beans,Espresso,Caffe Mocha,197,322,Texas,90,140,110,230,46,Regular,6,0.6118012422360248
505,92,-16,2014-06-14,1898,68,Small Market,South,28,Beans,Coffee,Decaf Irish Cream,24,171,New Mexico,100,90,40,190,52,Decaf,6,0.14035087719298245
918,88,47,2014-06-15,817,133,Small Market,South,29,Beans,Espresso,Decaf Espresso,107,236,Oklahoma,60,110,60,170,61,Decaf,6,0.4533898305084746
985,49,-2,2014-06-16,845,71,Small Market,South,13,Beans,Coffee,Colombian,68,128,Louisiana,50,90,70,140,25,Regular,6,0.53125
505,48,-10,2014-06-17,462,74,Small Market,South,15,Beans,Coffee,Colombian,40,130,New Mexico,50,90,50,140,47,Regular,6,0.3076923076923077
580,81,-2,2014-06-18,551,104,Small Market,South,26,Beans,Coffee,Colombian,98,197,Oklahoma,90,130,100,220,38,Regular,6,0.49746192893401014
505,20,-12,2014-06-19,-598,25,Small Market,South,7,Beans,Espresso,Caffe Latte,-22,48,New Mexico,10,20,-10,30,40,Regular,6,-0.4583333333333333
918,134,90,2014-06-20,-2248,186,Small Market,South,41,Beans,Espresso,Caffe Latte,180,341,Oklahoma,100,140,90,240,65,Regular,6,0.5278592375366569
985,94,44,2014-06-21,540,120,Small Market,South,31,Leaves,Herbal Tea,Chamomile,114,228,Louisiana,80,110,70,190,43,Decaf,6,0.5
505,16,3,2014-06-22,851,25,Small Market,South,4,Leaves,Herbal Tea,Chamomile,13,44,New Mexico,10,20,10,30,16,Decaf,6,0.29545454545454547
580,105,0,2014-06-23,716,145,Small Market,South,95,Leaves,Herbal Tea,Lemon,30,266,Oklahoma,90,140,30,230,125,Decaf,6,0.11278195488721804
860,125,-15,2014-06-24,1119,188,Small Market,East,41,Beans,Coffee,Colombian,115,313,Connecticut,100,160,130,260,73,Regular,6,0.36741214057507987
203,60,-39,2014-06-25,606,84,Small Market,East,54,Beans,Espresso,Caffe Mocha,1,144,Connecticut,40,90,40,130,83,Regular,6,0.006944444444444444
203,130,-8,2014-06-26,1134,195,Small Market,East,42,Beans,Coffee,Colombian,122,325,Connecticut,110,180,130,290,73,Regular,6,0.37538461538461537
203,115,-5,2014-06-27,1166,174,Small Market,East,37,Beans,Coffee,Colombian,105,289,Connecticut,100,160,110,260,69,Regular,6,0.3633217993079585
203,125,41,2014-06-28,1119,188,Small Market,East,41,Beans,Coffee,Colombian,171,334,Connecticut,100,160,130,260,73,Regular,6,0.5119760479041916
959,60,-39,2014-06-29,606,84,Small Market,East,54,Beans,Espresso,Caffe Mocha,1,153,Connecticut,40,90,40,130,83,Regular,6,0.006535947712418301
203,130,51,2014-06-30,1134,195,Small Market,East,42,Beans,Coffee,Colombian,181,346,Connecticut,110,180,130,290,73,Regular,6,0.523121387283237
959,115,46,2014-07-01,1166,174,Small Market,East,37,Beans,Coffee,Colombian,156,308,Connecticut,100,160,110,260,69,Regular,7,0.5064935064935064
561,91,-14,2014-07-02,656,127,Major Market,East,28,Beans,Coffee,Decaf Irish Cream,76,218,Florida,70,110,90,180,51,Decaf,7,0.3486238532110092
239,86,-30,2014-07-03,547,116,Major Market,East,28,Beans,Espresso,Decaf Espresso,60,202,Florida,70,110,90,180,56,Decaf,7,0.297029702970297
407,82,-26,2014-07-04,788,123,Major Market,East,27,Beans,Coffee,Colombian,64,205,Florida,60,110,90,170,59,Regular,7,0.3121951219512195
857,72,18,2014-07-05,-3004,402,Major Market,East,23,Beans,Coffee,Colombian,348,474,Massachusetts,50,350,330,400,54,Regular,7,0.7341772151898734
315,260,17,2014-07-06,2548,390,Major Market,East,91,Beans,Coffee,Colombian,247,650,New York,210,330,230,540,143,Regular,7,0.38
239,96,-32,2014-07-07,683,134,Major Market,East,87,Beans,Espresso,Caffe Mocha,18,230,Florida,80,130,50,210,116,Regular,7,0.0782608695652174
845,125,-32,2014-07-08,3142,-56,Major Market,East,113,Beans,Espresso,Caffe Mocha,-202,69,New York,110,-60,-170,50,146,Regular,7,-2.927536231884058
781,161,-28,2014-07-09,1267,161,Major Market,East,45,Beans,Espresso,Regular Espresso,92,322,Massachusetts,140,160,120,300,69,Regular,7,0.2857142857142857
718,239,-15,2014-07-10,1197,526,Major Market,East,66,Beans,Espresso,Regular Espresso,435,765,New York,210,510,450,720,91,Regular,7,0.5686274509803921
386,22,-10,2014-07-11,573,29,Major Market,East,7,Leaves,Herbal Tea,Chamomile,10,51,Florida,0,20,20,20,19,Decaf,7,0.19607843137254902
845,255,59,2014-07-12,1622,258,Major Market,East,96,Leaves,Herbal Tea,Lemon,129,513,New York,140,150,70,290,129,Decaf,7,0.25146198830409355
315,239,-70,2014-07-13,4360,-75,Major Market,East,74,Leaves,Herbal Tea,Mint,-170,164,New York,130,-50,-100,80,95,Decaf,7,-1.0365853658536586
516,108,-25,2014-07-14,971,157,Major Market,East,30,Leaves,Tea,Darjeeling,115,265,New York,110,170,140,280,42,Regular,7,0.4339622641509434
716,123,-26,2014-07-15,915,179,Major Market,East,34,Leaves,Tea,Earl Grey,134,302,New York,130,190,160,320,45,Regular,7,0.44370860927152317
518,76,-22,2014-07-16,580,111,Major Market,East,21,Leaves,Tea,Green Tea,78,187,New York,80,120,100,200,33,Regular,7,0.41711229946524064
772,102,-1,2014-07-17,666,143,Major Market,East,31,Beans,Coffee,Decaf Irish Cream,89,245,Florida,90,130,90,220,54,Decaf,7,0.363265306122449
561,77,-9,2014-07-18,557,103,Major Market,East,25,Beans,Espresso,Decaf Espresso,51,180,Florida,70,100,60,170,52,Decaf,7,0.2833333333333333
754,78,3,2014-07-19,798,119,Major Market,East,25,Beans,Coffee,Colombian,63,197,Florida,70,100,60,170,56,Regular,7,0.3197969543147208
978,75,24,2014-07-20,-3287,379,Major Market,East,24,Beans,Coffee,Colombian,324,454,Massachusetts,60,340,300,400,55,Regular,7,0.7136563876651982
347,249,6,2014-07-21,2580,374,Major Market,East,87,Beans,Coffee,Colombian,236,623,New York,220,340,230,560,138,Regular,7,0.37881219903691815
754,94,-5,2014-07-22,694,130,Major Market,East,85,Beans,Espresso,Caffe Mocha,15,224,Florida,90,120,20,210,115,Regular,7,0.06696428571428571
347,121,-12,2014-07-23,3385,-60,Major Market,East,109,Beans,Espresso,Caffe Mocha,-202,61,New York,110,-60,-190,50,142,Regular,7,-3.3114754098360657
508,181,-12,2014-07-24,1283,182,Major Market,East,50,Beans,Espresso,Regular Espresso,108,363,Massachusetts,170,180,120,350,74,Regular,7,0.2975206611570248
646,211,-9,2014-07-25,933,464,Major Market,East,59,Beans,Espresso,Regular Espresso,381,675,New York,200,460,390,660,83,Regular,7,0.5644444444444444
561,22,1,2014-07-26,570,30,Major Market,East,7,Leaves,Herbal Tea,Chamomile,11,52,Florida,10,20,10,30,19,Decaf,7,0.21153846153846154
631,245,64,2014-07-27,1704,331,Major Market,East,93,Leaves,Herbal Tea,Lemon,204,576,New York,180,240,140,420,127,Decaf,7,0.3541666666666667
914,225,-36,2014-07-28,4742,-65,Major Market,East,69,Leaves,Herbal Tea,Mint,-156,160,New York,160,-50,-120,110,91,Decaf,7,-0.975
518,81,-6,2014-07-29,984,117,Major Market,East,22,Leaves,Tea,Darjeeling,84,198,New York,80,120,90,200,33,Regular,7,0.42424242424242425
315,118,-3,2014-07-30,930,172,Major Market,East,33,Leaves,Tea,Earl Grey,127,290,New York,120,170,130,290,45,Regular,7,0.4379310344827586
813,134,12,2014-07-31,690,186,Major Market,East,41,Beans,Coffee,Decaf Irish Cream,122,320,Florida,120,160,110,280,64,Decaf,7,0.38125
407,83,-12,2014-08-01,575,112,Major Market,East,27,Beans,Espresso,Decaf Espresso,58,195,Florida,80,110,70,190,54,Decaf,8,0.29743589743589743
754,88,-7,2014-08-02,817,133,Major Market,East,29,Beans,Coffee,Colombian,73,221,Florida,70,120,80,190,60,Regular,8,0.33031674208144796
351,67,30,2014-08-03,-3534,443,Major Market,East,22,Beans,Coffee,Colombian,390,510,Massachusetts,60,390,360,450,53,Regular,8,0.7647058823529411
845,279,21,2014-08-04,2642,420,Major Market,East,97,Beans,Coffee,Colombian,271,699,New York,250,370,250,620,149,Regular,8,0.3876967095851216
305,105,-9,2014-08-05,716,145,Major Market,East,95,Beans,Espresso,Caffe Mocha,21,250,Florida,100,140,30,240,124,Regular,8,0.084
212,135,-14,2014-08-06,3641,-69,Major Market,East,122,Beans,Espresso,Caffe Mocha,-224,66,New York,130,-70,-210,60,155,Regular,8,-3.393939393939394
351,153,7,2014-08-07,1319,153,Major Market,East,42,Beans,Espresso,Regular Espresso,87,306,Massachusetts,150,140,80,290,66,Regular,8,0.28431372549019607
718,250,-8,2014-08-08,723,407,Major Market,East,70,Beans,Espresso,Regular Espresso,312,657,New York,240,400,320,640,95,Regular,8,0.4748858447488584
607,294,99,2014-08-09,1727,453,Major Market,East,111,Leaves,Herbal Tea,Lemon,309,747,New York,220,320,210,540,144,Decaf,8,0.41365461847389556
716,241,-39,2014-08-10,5121,-93,Major Market,East,74,Leaves,Herbal Tea,Mint,-189,148,New York,180,-80,-150,100,96,Decaf,8,-1.277027027027027
716,86,-1,2014-08-11,1003,124,Major Market,East,24,Leaves,Tea,Darjeeling,89,210,New York,90,120,90,210,35,Regular,8,0.4238095238095238
718,123,-17,2014-08-12,959,179,Major Market,East,34,Leaves,Tea,Earl Grey,133,302,New York,120,190,150,310,46,Regular,8,0.44039735099337746
772,91,23,2014-08-13,656,127,Major Market,East,28,Beans,Coffee,Decaf Irish Cream,113,232,Florida,70,110,90,180,51,Decaf,8,0.4870689655172414
321,86,-1,2014-08-14,547,116,Major Market,East,28,Beans,Espresso,Decaf Espresso,89,215,Florida,70,110,90,180,56,Decaf,8,0.413953488372093
954,82,5,2014-08-15,788,123,Major Market,East,27,Beans,Coffee,Colombian,95,218,Florida,60,110,90,170,59,Regular,8,0.43577981651376146
857,72,186,2014-08-16,-3004,402,Major Market,East,23,Beans,Coffee,Colombian,516,505,Massachusetts,50,350,330,400,54,Regular,8,1.0217821782178218
716,260,137,2014-08-17,2548,390,Major Market,East,91,Beans,Coffee,Colombian,367,693,New York,210,330,230,540,143,Regular,8,0.5295815295815296
727,96,-23,2014-08-18,683,134,Major Market,East,87,Beans,Espresso,Caffe Mocha,27,245,Florida,80,130,50,210,116,Regular,8,0.11020408163265306
914,125,-130,2014-08-19,3142,-56,Major Market,East,113,Beans,Espresso,Caffe Mocha,-300,74,New York,110,-60,-170,50,146,Regular,8,-4.054054054054054
508,161,17,2014-08-20,1267,161,Major Market,East,45,Beans,Espresso,Regular Espresso,137,343,Massachusetts,140,160,120,300,69,Regular,8,0.39941690962099125
212,239,196,2014-08-21,1197,526,Major Market,East,66,Beans,Espresso,Regular Espresso,646,815,New York,210,510,450,720,91,Regular,8,0.7926380368098159
904,22,-5,2014-08-22,573,29,Major Market,East,7,Leaves,Herbal Tea,Chamomile,15,54,Florida,0,20,20,20,19,Decaf,8,0.2777777777777778
585,255,121,2014-08-23,1622,258,Major Market,East,96,Leaves,Herbal Tea,Lemon,191,547,New York,140,150,70,290,129,Decaf,8,0.3491773308957952
631,239,-152,2014-08-24,4360,-75,Major Market,East,74,Leaves,Herbal Tea,Mint,-252,175,New York,130,-50,-100,80,95,Decaf,8,-1.44
585,108,31,2014-08-25,971,157,Major Market,East,30,Leaves,Tea,Darjeeling,171,282,New York,110,170,140,280,42,Regular,8,0.6063829787234043
718,123,39,2014-08-26,915,179,Major Market,East,34,Leaves,Tea,Earl Grey,199,322,New York,130,190,160,320,45,Regular,8,0.6180124223602484
607,76,16,2014-08-27,580,111,Major Market,East,21,Leaves,Tea,Green Tea,116,199,New York,80,120,100,200,33,Regular,8,0.5829145728643216
904,102,42,2014-08-28,666,143,Major Market,East,31,Beans,Coffee,Decaf Irish Cream,132,261,Florida,90,130,90,220,54,Decaf,8,0.5057471264367817
772,77,16,2014-08-29,557,103,Major Market,East,25,Beans,Espresso,Decaf Espresso,76,192,Florida,70,100,60,170,52,Decaf,8,0.3958333333333333
786,78,33,2014-08-30,798,119,Major Market,East,25,Beans,Coffee,Colombian,93,210,Florida,70,100,60,170,56,Regular,8,0.44285714285714284
857,75,181,2014-08-31,-3287,379,Major Market,East,24,Beans,Coffee,Colombian,481,484,Massachusetts,60,340,300,400,55,Regular,8,0.993801652892562
607,249,120,2014-09-01,2580,374,Major Market,East,87,Beans,Coffee,Colombian,350,664,New York,220,340,230,560,138,Regular,9,0.5271084337349398
813,94,2,2014-09-02,694,130,Major Market,East,85,Beans,Espresso,Caffe Mocha,22,239,Florida,90,120,20,210,115,Regular,9,0.09205020920502092
